order_id,customer_id,product_id,order_date,quantity,discount
38415,1608,49,2024-05-27,5,0.15
38416,353,125,2024-01-24,1,0.0
38417,39,125,2023-07-29,4,0.0
38418,1097,149,2023-02-23,3,0.0
38419,886,45,2024-09-07,1,0.15
38420,22,139,2023-06-01,2,0.0
38421,713,18,2024-02-14,5,0.1
38422,31,4,2023-01-10,5,0.2
38423,1314,168,2024-07-05,5,0.0
38424,836,178,2024-07-09,5,0.15
38425,1902,187,2023-09-25,3,0.15
38426,1102,2,2024-10-28,5,0.0
38427,1467,69,2024-03-26,4,0.05
38428,1800,179,2024-08-16,4,0.2
38429,1461,121,2023-07-16,3,0.05
38430,1385,71,2024-02-02,3,0.2
38431,726,105,2023-02-21,1,0.15
38432,54,77,2024-04-13,2,0.0
38433,371,97,2024-01-03,4,0.15
38434,1606,75,2024-01-09,1,0.1
38435,97,76,2023-02-28,1,0.2
38436,885,157,2023-10-21,4,0.0
38437,530,183,2023-04-20,4,0.05
38438,1672,155,2024-06-25,5,0.2
38439,1671,13,2023-04-17,1,0.05
38440,1888,148,2023-10-24,4,0.0
38441,1927,196,2023-04-05,2,0.05
38442,1418,17,2024-12-19,2,0.0
38443,1060,168,2024-11-14,4,0.15
38444,318,183,2024-04-16,4,0.1
38445,1394,123,2023-03-20,5,0.05
38446,1075,142,2023-09-07,4,0.05
38447,287,142,2024-12-30,4,0.0
38448,650,91,2023-12-05,3,0.15
38449,1620,88,2023-02-26,3,0.05
38450,243,3,2023-05-27,1,0.0
38451,1315,5,2023-01-17,3,0.0
38452,413,53,2024-01-03,5,0.0
38453,222,182,2024-12-09,2,0.15
38454,1969,133,2023-07-08,4,0.15
38455,1055,98,2024-10-05,4,0.15
38456,1889,71,2023-09-05,5,0.15
38457,1656,9,2023-05-30,3,0.0
38458,872,162,2024-12-14,4,0.1
38459,1777,188,2023-08-01,1,0.1
38460,1092,28,2023-08-05,1,0.2
38461,994,58,2023-01-06,4,0.2
38462,785,66,2024-10-31,5,0.0
38463,1506,114,2024-08-09,3,0.0
38464,96,156,2024-01-30,3,0.0
38465,225,45,2023-10-31,2,0.0
38466,1573,102,2024-07-11,1,0.0
38467,735,4,2024-02-15,3,0.0
38468,1370,125,2024-02-07,2,0.1
38469,223,128,2024-01-15,4,0.15
38470,991,66,2024-03-27,5,0.0
38471,1308,62,2023-08-17,2,0.0
38472,1278,190,2024-11-24,4,0.0
38473,1702,166,2024-05-19,4,0.1
38474,1772,59,2024-08-17,1,0.1
38475,120,33,2023-05-25,2,0.15
38476,138,181,2023-02-19,1,0.05
38477,328,24,2024-02-28,2,0.15
38478,878,97,2023-04-10,2,0.0
38479,740,46,2023-12-09,1,0.0
38480,595,84,2024-10-12,3,0.1
38481,540,44,2024-06-09,1,0.1
38482,1733,191,2023-01-13,5,0.15
38483,1112,197,2023-06-21,1,0.05
38484,1397,149,2024-05-03,1,0.15
38485,634,38,2023-12-25,2,0.0
38486,1415,17,2023-04-16,1,0.1
38487,340,19,2023-07-08,3,0.0
38488,1538,27,2024-06-12,1,0.2
38489,825,61,2023-02-19,5,0.1
38490,1771,146,2023-09-06,3,0.0
38491,1290,87,2024-02-14,4,0.0
38492,82,52,2024-01-26,1,0.1
38493,866,172,2024-01-14,2,0.0
38494,398,9,2023-08-15,3,0.0
38495,714,83,2024-08-13,4,0.2
38496,358,39,2023-08-01,5,0.0
38497,800,47,2024-06-12,5,0.05
38498,181,37,2023-12-12,3,0.0
38499,1539,130,2024-02-23,4,0.1
38500,1015,95,2023-03-25,5,0.05
38501,560,96,2023-07-16,3,0.05
38502,1160,81,2024-06-13,3,0.15
38503,1289,26,2023-08-09,2,0.0
38504,203,106,2023-06-25,2,0.1
38505,784,125,2024-08-06,1,0.15
38506,1506,79,2024-08-25,3,0.0
38507,1880,61,2023-11-18,5,0.2
38508,287,103,2024-06-18,1,0.0
38509,133,105,2024-12-25,1,0.0
38510,1121,68,2024-01-29,5,0.0
38511,1118,137,2024-10-01,5,0.0
38512,1911,182,2024-07-24,3,0.2
38513,94,186,2023-11-20,1,0.1
38514,1743,27,2023-03-26,4,0.0
38515,1319,131,2024-03-02,4,0.15
38516,1040,194,2023-09-25,3,0.1
38517,474,193,2023-04-22,3,0.05
38518,960,185,2024-09-19,5,0.0
38519,1484,4,2024-02-02,5,0.05
38520,211,52,2023-02-21,3,0.0
38521,559,65,2023-03-25,4,0.0
38522,443,126,2024-09-14,1,0.0
38523,99,100,2024-12-12,2,0.2
38524,20,15,2024-02-29,1,0.1
38525,21,42,2023-01-21,2,0.2
38526,1205,193,2024-11-18,2,0.0
38527,1509,56,2023-02-25,4,0.1
38528,1871,86,2023-10-18,4,0.2
38529,694,77,2024-10-16,1,0.0
38530,561,76,2024-01-08,3,0.2
38531,1424,82,2023-01-08,4,0.05
38532,1296,2,2023-05-04,1,0.05
38533,1047,173,2023-04-11,5,0.05
38534,108,63,2023-04-03,4,0.2
38535,836,175,2024-01-20,4,0.0
38536,605,124,2023-03-21,5,0.0
38537,1701,71,2023-10-25,5,0.15
38538,24,83,2023-01-31,2,0.0
38539,1853,34,2024-01-13,2,0.0
38540,776,129,2023-11-26,2,0.05
38541,1772,59,2023-10-26,1,0.15
38542,453,110,2023-10-09,2,0.2
38543,1643,82,2023-01-12,2,0.0
38544,1565,175,2024-09-30,4,0.1
38545,115,133,2024-11-29,5,0.0
38546,394,124,2023-03-10,1,0.1
38547,952,157,2024-06-06,5,0.15
38548,1906,181,2023-01-23,2,0.0
38549,620,127,2023-12-03,3,0.05
38550,1609,11,2024-03-02,2,0.0
38551,1686,91,2023-07-28,2,0.2
38552,778,22,2023-08-03,2,0.0
38553,596,45,2024-09-26,2,0.0
38554,1428,75,2024-02-27,5,0.0
38555,1843,121,2023-03-14,1,0.0
38556,1627,190,2024-12-22,4,0.15
38557,1013,21,2024-08-28,4,0.2
38558,1126,54,2024-10-27,2,0.1
38559,266,164,2023-10-01,2,0.1
38560,83,196,2024-12-25,3,0.0
38561,937,145,2024-10-01,3,0.15
38562,1758,2,2023-08-21,4,0.2
38563,1744,125,2023-02-10,1,0.0
38564,1320,148,2023-10-16,2,0.0
38565,1996,183,2024-07-08,5,0.05
38566,246,11,2023-09-27,4,0.0
38567,1285,98,2024-03-14,3,0.2
38568,811,66,2023-11-10,1,0.0
38569,1011,116,2024-05-24,5,0.0
38570,1731,123,2024-01-29,1,0.2
38571,1176,173,2023-01-28,1,0.0
38572,1398,52,2023-09-27,4,0.0
38573,1370,121,2024-04-11,1,0.0
38574,671,25,2023-03-15,3,0.1
38575,1519,141,2024-10-18,1,0.1
38576,1851,145,2024-11-04,1,0.2
38577,1142,32,2023-09-03,2,0.05
38578,628,56,2024-02-14,3,0.15
38579,707,47,2024-05-12,4,0.05
38580,1983,118,2024-02-22,3,0.15
38581,1398,142,2023-07-30,5,0.2
38582,129,187,2023-08-11,1,0.0
38583,1227,149,2023-12-26,2,0.2
38584,1861,161,2024-08-04,1,0.0
38585,199,187,2023-01-20,2,0.05
38586,767,144,2024-02-27,2,0.0
38587,929,112,2023-05-01,2,0.15
38588,1101,86,2023-06-22,5,0.2
38589,1471,139,2023-02-03,4,0.2
38590,1450,123,2023-03-12,3,0.05
38591,1695,149,2024-06-28,4,0.05
38592,508,147,2024-09-12,2,0.05
38593,1076,167,2024-06-18,3,0.05
38594,178,15,2024-10-19,4,0.1
38595,1805,52,2023-01-14,1,0.0
38596,1473,31,2023-11-02,5,0.0
38597,1137,123,2024-07-01,1,0.05
38598,1260,170,2023-09-28,4,0.0
38599,1911,62,2023-02-22,3,0.15
38600,1190,187,2024-05-08,1,0.15
38601,1575,177,2024-07-13,5,0.15
38602,1889,159,2024-04-07,1,0.05
38603,298,50,2024-06-06,3,0.0
38604,380,27,2024-12-22,3,0.0
38605,1635,7,2023-11-20,5,0.0
38606,167,78,2024-06-07,3,0.15
38607,1578,191,2024-03-18,2,0.15
38608,362,1,2023-09-08,5,0.05
38609,841,145,2023-06-09,5,0.0
38610,1478,65,2023-02-05,3,0.0
38611,504,61,2024-10-22,4,0.1
38612,1641,146,2023-07-17,2,0.05
38613,759,45,2024-03-25,3,0.2
38614,457,173,2024-01-13,5,0.0
38615,859,82,2023-09-03,4,0.0
38616,1322,20,2024-01-28,2,0.0
38617,925,186,2023-07-23,4,0.2
38618,708,50,2023-02-13,1,0.0
38619,1689,166,2023-11-11,3,0.15
38620,1808,141,2024-02-12,2,0.05
38621,185,125,2023-07-25,4,0.05
38622,418,168,2023-08-29,2,0.0
38623,715,178,2023-02-10,5,0.15
38624,777,193,2024-08-10,5,0.15
38625,1699,33,2024-12-14,3,0.1
38626,795,64,2023-12-29,5,0.15
38627,1959,172,2023-04-05,2,0.0
38628,941,110,2024-06-23,2,0.0
38629,123,165,2023-05-24,2,0.0
38630,1261,12,2023-02-28,1,0.0
38631,1468,85,2024-10-02,3,0.0
38632,604,66,2024-05-23,1,0.05
38633,1451,6,2024-05-27,2,0.05
38634,61,64,2023-01-22,1,0.2
38635,1733,2,2023-07-23,3,0.0
38636,912,123,2024-11-29,5,0.1
38637,92,178,2024-04-15,1,0.15
38638,898,64,2023-10-11,3,0.0
38639,234,102,2024-01-07,2,0.1
38640,970,17,2024-05-12,3,0.15
38641,531,197,2023-11-28,5,0.2
38642,1856,10,2023-01-27,1,0.2
38643,1018,75,2023-05-09,3,0.0
38644,788,127,2024-01-15,4,0.0
38645,826,118,2024-05-21,1,0.0
38646,1020,168,2023-04-05,1,0.05
38647,1980,159,2024-07-31,1,0.1
38648,1766,195,2023-06-26,1,0.05
38649,827,159,2024-04-17,5,0.0
38650,1654,123,2024-04-30,2,0.1
38651,1392,49,2023-10-02,1,0.0
38652,1261,151,2024-10-29,4,0.0
38653,1715,24,2024-02-27,4,0.0
38654,1315,64,2024-06-14,4,0.0
38655,1385,54,2023-11-16,5,0.0
38656,1162,81,2023-02-27,3,0.1
38657,624,72,2023-09-30,1,0.05
38658,242,98,2023-07-17,4,0.15
38659,292,61,2023-03-20,2,0.2
38660,437,121,2023-02-10,4,0.05
38661,1912,15,2023-09-02,3,0.15
38662,760,145,2023-01-23,2,0.2
38663,1078,86,2024-12-09,1,0.05
38664,528,5,2023-08-24,4,0.05
38665,50,166,2023-05-06,2,0.15
38666,794,157,2023-05-20,1,0.0
38667,799,198,2024-01-29,5,0.0
38668,189,11,2023-05-07,4,0.0
38669,938,26,2023-04-24,4,0.0
38670,1537,104,2024-06-08,5,0.05
38671,682,57,2023-08-16,4,0.0
38672,1201,72,2024-06-04,4,0.0
38673,219,161,2023-05-26,1,0.0
38674,659,48,2023-06-12,2,0.15
38675,720,72,2024-12-28,4,0.2
38676,1280,160,2023-06-18,1,0.05
38677,825,116,2024-06-21,4,0.2
38678,358,152,2023-05-05,3,0.1
38679,648,83,2023-10-27,3,0.0
38680,190,163,2023-09-07,1,0.0
38681,1872,185,2024-06-05,4,0.05
38682,1484,151,2023-04-15,1,0.0
38683,1033,96,2024-09-09,4,0.15
38684,880,47,2024-05-27,1,0.0
38685,775,126,2024-11-24,4,0.1
38686,1704,89,2024-05-20,3,0.15
38687,1012,145,2023-10-29,1,0.05
38688,1509,193,2024-10-14,1,0.0
38689,1213,120,2023-08-18,3,0.05
38690,1047,115,2023-03-05,2,0.0
38691,297,169,2024-08-12,1,0.05
38692,328,55,2023-08-20,3,0.0
38693,1687,170,2024-08-21,4,0.05
38694,980,39,2023-07-02,1,0.05
38695,1776,112,2023-11-15,2,0.0
38696,11,170,2024-10-19,2,0.0
38697,1025,17,2023-04-02,3,0.2
38698,1201,172,2024-09-26,3,0.0
38699,812,145,2023-03-05,5,0.0
38700,1349,119,2023-08-07,1,0.2
38701,1166,156,2024-12-04,2,0.1
38702,519,25,2024-09-10,3,0.05
38703,1147,146,2023-09-04,4,0.2
38704,444,167,2024-04-17,2,0.1
38705,1560,95,2023-02-26,5,0.0
38706,743,104,2023-02-14,5,0.1
38707,900,111,2023-03-27,2,0.15
38708,1263,39,2023-02-07,5,0.15
38709,155,177,2023-07-01,4,0.05
38710,958,165,2023-06-13,4,0.0
38711,1031,14,2023-05-06,1,0.1
38712,438,67,2023-07-26,2,0.0
38713,1496,53,2023-09-24,2,0.2
38714,1481,136,2023-12-20,4,0.05
38715,1473,30,2024-02-15,2,0.0
38716,1762,101,2024-08-21,5,0.05
38717,616,67,2024-10-18,3,0.0
38718,863,125,2023-05-02,3,0.1
38719,615,197,2024-05-22,3,0.05
38720,1879,1,2024-09-01,2,0.0
38721,963,123,2024-04-13,4,0.15
38722,103,86,2023-05-13,2,0.0
38723,660,127,2024-01-14,5,0.1
38724,1210,164,2023-11-14,5,0.0
38725,688,185,2024-07-30,2,0.1
38726,1946,107,2024-12-11,5,0.15
38727,418,174,2023-05-05,3,0.2
38728,1952,126,2024-03-26,2,0.0
38729,1377,44,2024-12-20,2,0.0
38730,296,10,2023-07-27,5,0.05
38731,517,136,2023-10-27,1,0.2
38732,522,56,2024-05-03,4,0.0
38733,1508,145,2024-09-24,4,0.15
38734,1246,56,2023-05-22,1,0.05
38735,1609,75,2024-04-18,2,0.2
38736,686,53,2024-07-22,5,0.2
38737,1568,11,2023-10-31,5,0.15
38738,1981,154,2024-10-18,3,0.0
38739,1621,56,2024-07-09,4,0.2
38740,1962,96,2024-10-05,3,0.0
38741,1906,81,2024-08-15,4,0.1
38742,505,114,2023-01-30,1,0.05
38743,1306,96,2024-01-12,2,0.15
38744,1943,6,2023-12-07,5,0.0
38745,1417,103,2023-07-28,1,0.0
38746,1477,13,2023-08-31,5,0.1
38747,55,79,2024-11-25,5,0.15
38748,648,119,2023-06-07,4,0.1
38749,1004,193,2023-05-26,1,0.1
38750,628,190,2023-12-06,2,0.15
38751,1080,52,2023-04-02,1,0.15
38752,951,178,2023-11-25,3,0.15
38753,755,79,2023-06-21,2,0.0
38754,1774,154,2024-12-02,4,0.0
38755,811,153,2023-01-31,1,0.1
38756,1867,160,2024-09-12,1,0.0
38757,56,165,2023-09-29,3,0.2
38758,164,175,2023-04-05,1,0.1
38759,1938,45,2023-03-18,4,0.0
38760,1823,189,2023-05-31,5,0.05
38761,489,71,2023-05-22,2,0.0
38762,8,93,2023-08-19,4,0.1
38763,612,55,2023-05-08,3,0.0
38764,147,161,2024-11-26,1,0.15
38765,1430,116,2024-05-11,3,0.0
38766,66,165,2023-10-07,4,0.0
38767,139,118,2024-06-24,5,0.15
38768,195,191,2024-06-13,5,0.15
38769,289,87,2023-05-11,2,0.15
38770,458,20,2024-04-05,4,0.15
38771,821,145,2023-09-26,3,0.0
38772,429,39,2024-09-09,4,0.1
38773,195,127,2024-10-30,4,0.1
38774,1659,17,2024-07-24,1,0.05
38775,295,182,2024-08-26,2,0.05
38776,1785,129,2023-09-17,2,0.15
38777,1445,154,2023-02-20,4,0.1
38778,610,130,2023-05-13,3,0.15
38779,50,173,2024-11-09,2,0.1
38780,1820,179,2023-01-05,3,0.1
38781,1294,12,2024-10-09,4,0.15
38782,820,10,2024-05-16,2,0.0
38783,378,13,2023-07-03,3,0.0
38784,1628,167,2024-02-13,2,0.15
38785,1566,25,2023-04-01,1,0.05
38786,158,114,2024-03-11,4,0.05
38787,121,37,2023-07-08,3,0.0
38788,667,182,2024-04-24,2,0.05
38789,578,184,2024-01-18,4,0.0
38790,101,64,2023-11-18,4,0.0
38791,1357,70,2024-03-18,4,0.05
38792,1319,64,2024-05-04,5,0.0
38793,1450,27,2023-05-13,5,0.2
38794,796,78,2024-11-14,4,0.1
38795,1108,182,2024-03-01,3,0.0
38796,831,123,2023-09-07,4,0.0
38797,871,155,2023-03-02,5,0.0
38798,55,100,2024-07-15,3,0.05
38799,242,7,2024-02-26,3,0.0
38800,146,173,2024-04-20,4,0.2
38801,1698,109,2023-08-11,3,0.0
38802,697,198,2024-03-13,2,0.1
38803,368,159,2024-11-14,1,0.0
38804,1197,199,2024-01-19,1,0.1
38805,1617,13,2023-11-15,4,0.15
38806,1958,113,2023-08-13,2,0.2
38807,919,22,2024-02-27,4,0.2
38808,1055,15,2023-07-10,5,0.2
38809,1417,171,2023-03-20,1,0.15
38810,803,114,2023-12-31,2,0.0
38811,1433,95,2023-01-22,4,0.1
38812,679,85,2024-07-01,1,0.05
38813,1950,129,2023-11-26,4,0.0
38814,261,43,2023-06-05,3,0.0
38815,668,63,2023-02-25,3,0.1
38816,1653,29,2023-09-05,3,0.15
38817,1543,193,2023-09-18,1,0.2
38818,1898,126,2024-03-10,3,0.1
38819,1270,92,2024-06-10,5,0.0
38820,888,122,2024-04-22,2,0.0
38821,1450,167,2024-11-30,1,0.05
38822,810,8,2024-06-21,2,0.15
38823,825,52,2024-06-18,4,0.0
38824,1766,35,2024-01-16,4,0.0
38825,851,177,2023-04-13,1,0.15
38826,448,151,2023-01-29,1,0.05
38827,1660,180,2024-04-27,5,0.0
38828,217,128,2023-02-26,3,0.0
38829,831,136,2023-03-03,5,0.2
38830,530,162,2023-02-17,2,0.0
38831,117,184,2024-01-02,5,0.2
38832,239,114,2024-06-30,3,0.0
38833,1626,192,2024-07-11,1,0.0
38834,941,91,2024-06-28,2,0.0
38835,1300,82,2023-11-23,3,0.15
38836,1026,129,2023-09-23,3,0.0
38837,1856,96,2024-12-28,1,0.0
38838,798,84,2024-12-29,3,0.2
38839,662,68,2023-06-25,4,0.0
38840,764,168,2023-02-13,3,0.0
38841,618,157,2023-08-07,5,0.2
38842,375,133,2023-05-06,4,0.0
38843,290,164,2024-01-14,3,0.05
38844,1149,153,2023-11-15,2,0.0
38845,163,198,2023-11-01,1,0.05
38846,894,124,2023-07-19,4,0.2
38847,197,81,2023-03-26,4,0.0
38848,1849,158,2023-02-10,4,0.05
38849,527,39,2024-12-23,3,0.1
38850,1319,24,2024-07-04,5,0.0
38851,1487,4,2023-12-29,3,0.05
38852,1564,3,2023-09-26,4,0.0
38853,12,159,2023-12-28,1,0.0
38854,195,145,2024-01-02,4,0.0
38855,1290,187,2023-06-30,4,0.2
38856,868,191,2023-08-19,2,0.0
38857,1799,136,2023-03-11,2,0.0
38858,1707,153,2024-08-10,5,0.05
38859,337,139,2024-05-03,2,0.0
38860,276,154,2023-08-22,1,0.05
38861,815,158,2024-03-04,5,0.05
38862,753,190,2024-10-09,3,0.0
38863,1518,138,2024-10-27,4,0.15
38864,1269,137,2023-10-21,5,0.15
38865,1052,196,2023-12-14,4,0.0
38866,1228,5,2023-04-09,2,0.05
38867,786,101,2023-12-27,3,0.0
38868,313,118,2023-12-24,5,0.0
38869,365,16,2023-05-10,2,0.0
38870,947,77,2024-06-02,2,0.0
38871,1061,2,2024-01-18,3,0.15
38872,972,18,2024-09-08,5,0.0
38873,1416,37,2024-07-15,4,0.0
38874,1790,49,2023-03-05,1,0.0
38875,872,9,2024-01-31,1,0.05
38876,617,194,2023-06-30,3,0.05
38877,1020,158,2024-08-09,4,0.1
38878,1267,55,2023-07-08,2,0.0
38879,100,18,2023-07-02,1,0.15
38880,966,168,2024-05-06,5,0.2
38881,1783,108,2024-08-02,4,0.15
38882,44,38,2023-06-19,2,0.05
38883,65,13,2023-11-18,2,0.2
38884,1202,125,2023-06-21,1,0.15
38885,1171,26,2023-10-11,1,0.0
38886,561,31,2024-09-10,3,0.0
38887,1091,55,2024-01-01,2,0.05
38888,996,64,2023-04-21,5,0.0
38889,1371,75,2023-03-19,4,0.05
38890,46,136,2024-11-28,1,0.2
38891,1094,96,2023-09-10,2,0.05
38892,1438,120,2023-08-24,1,0.15
38893,1957,31,2023-04-03,3,0.0
38894,1883,142,2024-10-03,1,0.0
38895,1478,57,2024-11-25,4,0.05
38896,621,78,2023-02-03,4,0.1
38897,873,76,2024-04-25,3,0.15
38898,209,16,2024-02-08,5,0.15
38899,1839,158,2023-08-10,3,0.1
38900,990,22,2024-05-04,1,0.1
38901,1231,178,2023-12-06,3,0.0
38902,381,99,2024-05-27,4,0.15
38903,1107,145,2024-08-31,5,0.0
38904,286,167,2024-08-21,3,0.0
38905,872,170,2023-09-09,2,0.2
38906,1481,119,2023-12-30,1,0.2
38907,1659,23,2024-06-10,5,0.15
38908,418,197,2023-05-22,1,0.0
38909,1262,192,2023-11-07,5,0.0
38910,346,137,2024-01-20,1,0.0
38911,366,98,2024-08-04,2,0.1
38912,357,136,2023-11-08,5,0.0
38913,61,64,2023-10-06,1,0.0
38914,384,40,2024-07-19,4,0.0
38915,1187,143,2023-12-12,3,0.0
38916,1770,82,2024-01-22,4,0.1
38917,578,140,2023-10-29,4,0.0
38918,13,144,2024-05-21,2,0.0
38919,572,28,2023-09-04,1,0.0
38920,1131,188,2024-10-07,4,0.0
38921,363,156,2024-05-02,4,0.0
38922,1289,152,2023-08-27,3,0.15
38923,1941,102,2024-06-12,5,0.0
38924,1961,131,2023-12-15,2,0.1
38925,1132,151,2023-12-18,1,0.2
38926,833,98,2023-06-03,2,0.15
38927,468,90,2024-05-24,2,0.2
38928,689,50,2023-07-05,1,0.05
38929,837,189,2024-08-17,5,0.0
38930,268,131,2024-07-20,4,0.2
38931,235,103,2024-02-29,2,0.15
38932,917,34,2023-03-03,1,0.0
38933,1853,157,2024-02-05,5,0.0
38934,1648,86,2023-02-28,3,0.0
38935,1831,91,2023-05-22,4,0.0
38936,215,45,2024-04-10,2,0.1
38937,456,104,2023-05-29,2,0.0
38938,1302,152,2024-03-22,1,0.05
38939,602,84,2023-06-23,5,0.0
38940,339,37,2023-11-07,5,0.15
38941,825,162,2023-03-03,2,0.05
38942,719,91,2023-06-16,2,0.1
38943,1189,49,2024-11-12,2,0.1
38944,1065,80,2023-04-13,2,0.0
38945,1237,149,2023-01-28,5,0.0
38946,115,15,2024-08-18,3,0.05
38947,1485,13,2024-05-22,5,0.2
38948,1159,144,2023-05-14,2,0.05
38949,1369,189,2023-02-28,3,0.15
38950,33,29,2023-03-31,2,0.1
38951,515,185,2023-03-11,3,0.2
38952,1575,36,2023-07-04,5,0.2
38953,1376,44,2024-03-13,1,0.0
38954,745,143,2024-07-25,5,0.0
38955,932,11,2024-04-18,3,0.0
38956,1013,11,2024-10-18,5,0.0
38957,680,28,2023-06-17,5,0.0
38958,500,81,2024-07-31,2,0.0
38959,1522,65,2023-05-04,3,0.2
38960,1303,84,2023-08-01,1,0.0
38961,1474,59,2023-07-01,1,0.05
38962,1760,114,2023-03-12,2,0.0
38963,302,52,2024-07-09,5,0.05
38964,1542,99,2023-07-14,2,0.1
38965,839,59,2024-07-22,4,0.15
38966,824,14,2023-10-19,1,0.0
38967,1301,35,2023-02-26,1,0.0
38968,609,3,2024-11-13,2,0.0
38969,1104,192,2023-10-27,4,0.15
38970,1475,95,2023-11-14,5,0.0
38971,794,39,2024-01-06,5,0.2
38972,255,71,2023-03-24,5,0.0
38973,1689,195,2023-04-04,4,0.0
38974,1871,89,2023-09-24,2,0.0
38975,1238,94,2024-01-11,2,0.0
38976,107,93,2023-06-10,3,0.05
38977,1125,17,2024-09-05,1,0.2
38978,625,149,2024-05-16,4,0.0
38979,1392,144,2024-01-12,3,0.1
38980,1728,50,2023-04-22,5,0.05
38981,693,153,2024-07-31,2,0.15
38982,562,42,2024-09-13,4,0.2
38983,1053,87,2024-09-23,5,0.0
38984,357,135,2023-10-06,4,0.05
38985,403,132,2024-03-08,3,0.0
38986,1640,60,2024-10-21,5,0.1
38987,1119,67,2023-08-30,1,0.0
38988,1594,174,2023-08-10,5,0.05
38989,1166,61,2023-10-13,3,0.05
38990,1003,198,2023-01-04,3,0.1
38991,125,1,2023-11-16,1,0.0
38992,1935,99,2023-11-17,5,0.2
38993,1087,31,2023-01-08,4,0.1
38994,769,91,2023-02-21,1,0.0
38995,1396,125,2023-05-22,2,0.15
38996,204,31,2023-10-07,3,0.2
38997,320,165,2023-03-29,1,0.05
38998,139,118,2023-06-09,1,0.05
38999,1199,14,2023-01-28,4,0.0
39000,1801,67,2024-06-11,3,0.0
39001,1516,40,2023-09-29,3,0.0
39002,609,9,2023-04-10,4,0.1
39003,1206,117,2023-07-23,3,0.0
39004,630,45,2023-07-09,3,0.0
39005,1947,23,2024-06-29,3,0.0
39006,738,150,2023-10-21,1,0.2
39007,497,159,2023-12-10,5,0.2
39008,1153,50,2023-02-22,5,0.1
39009,1546,191,2024-12-04,3,0.0
39010,1677,187,2024-11-14,5,0.2
39011,669,160,2023-02-16,5,0.1
39012,1647,190,2024-02-26,1,0.2
39013,1285,12,2024-12-03,5,0.0
39014,1995,6,2024-04-09,4,0.0
39015,1077,32,2024-07-06,4,0.0
39016,1115,136,2024-03-04,4,0.0
39017,1274,163,2024-02-01,5,0.05
39018,1703,79,2023-07-13,4,0.0
39019,1785,58,2023-03-07,3,0.0
39020,1252,22,2024-07-08,4,0.2
39021,436,59,2024-12-02,1,0.2
39022,731,46,2024-08-23,3,0.0
39023,1771,95,2024-04-20,5,0.0
39024,615,9,2024-11-18,1,0.2
39025,1582,43,2023-01-26,5,0.05
39026,1113,3,2023-04-09,2,0.05
39027,295,192,2024-04-20,3,0.1
39028,856,73,2024-07-26,3,0.1
39029,1066,195,2023-03-23,4,0.0
39030,688,196,2024-02-02,5,0.0
39031,1567,6,2024-11-24,4,0.2
39032,583,76,2024-11-30,3,0.05
39033,473,98,2024-01-28,2,0.0
39034,1494,28,2023-02-13,1,0.05
39035,75,42,2024-04-22,2,0.0
39036,1817,150,2024-09-01,4,0.05
39037,979,190,2023-04-01,5,0.15
39038,388,98,2023-11-25,5,0.2
39039,1753,155,2024-10-14,3,0.0
39040,1506,117,2024-02-18,1,0.2
39041,540,156,2024-12-20,2,0.0
39042,976,103,2024-11-21,1,0.15
39043,2,146,2024-11-29,3,0.15
39044,1562,118,2023-04-20,2,0.1
39045,840,134,2023-08-07,1,0.05
39046,1195,28,2024-04-07,5,0.1
39047,1498,65,2024-05-29,3,0.15
39048,422,83,2024-07-06,5,0.0
39049,1557,146,2024-09-28,1,0.15
39050,818,80,2023-09-14,5,0.0
39051,785,177,2023-07-12,3,0.0
39052,286,132,2024-09-18,1,0.15
39053,755,94,2023-03-11,5,0.2
39054,811,116,2024-04-03,2,0.1
39055,1062,152,2024-01-17,4,0.05
39056,125,12,2024-05-08,3,0.0
39057,315,139,2023-04-07,5,0.05
39058,1595,138,2024-12-28,4,0.0
39059,44,143,2023-08-12,1,0.0
39060,332,61,2023-10-08,1,0.0
39061,1567,147,2023-11-29,3,0.05
39062,1772,7,2024-10-02,2,0.05
39063,165,189,2024-09-02,2,0.15
39064,1382,68,2024-02-09,1,0.0
39065,1839,190,2024-05-10,5,0.1
39066,763,99,2023-07-05,3,0.15
39067,1536,196,2023-02-07,4,0.0
39068,711,82,2024-10-06,3,0.1
39069,1479,79,2024-05-02,5,0.15
39070,1955,193,2024-07-09,4,0.05
39071,1243,118,2024-12-05,5,0.05
39072,666,128,2024-05-20,2,0.0
39073,184,147,2024-05-03,5,0.0
39074,1407,98,2023-02-26,5,0.1
39075,1323,187,2024-05-26,1,0.05
39076,403,82,2023-09-05,5,0.0
39077,662,91,2023-04-14,1,0.05
39078,441,19,2024-07-10,1,0.15
39079,577,151,2023-03-01,4,0.15
39080,379,171,2024-07-31,4,0.0
39081,674,68,2024-07-12,3,0.0
39082,562,7,2023-08-26,1,0.0
39083,1696,46,2024-01-06,2,0.1
39084,309,89,2023-01-26,5,0.1
39085,989,174,2024-01-28,1,0.0
39086,1494,159,2024-08-28,5,0.0
39087,51,78,2023-04-20,4,0.0
39088,276,140,2024-01-27,4,0.1
39089,1978,121,2023-09-11,4,0.15
39090,860,116,2024-07-05,5,0.2
39091,1581,22,2023-04-07,5,0.0
39092,1458,65,2024-06-21,5,0.15
39093,1404,29,2023-04-14,5,0.2
39094,115,197,2024-09-06,4,0.05
39095,860,182,2024-08-09,3,0.2
39096,136,121,2024-08-19,1,0.0
